code,name,ticker,market,size_category,sector_33,fy_end,announce_proxy_date,buyback_jpy,market_cap_at_announce,buyback_pct_mcap,price_at_announce,price_1y_later,price_1y_return_pct,pbr_pre,pbr_post,pbr_delta,roe_pre_pct,roe_post_pct,roe_delta_pct,equity_pre,equity_post,net_income_pre,net_income_post
4182,三菱瓦斯化学,4182.T,TSE Prime,TOPIX Mid400,化学,2024-03-31,2024-06-29,10005000000.0,570377414222.9937,1.754101714148251,2925.19384765625,2175.63134765625,-25.62437017979411,0.8844307593782544,0.6316556650214741,-0.25277509435678036,5.901697167434697,6.815709174060677,0.9140120066259803,657743000000.0,668221000000.0,38818000000.0,45544000000.0
1812,鹿島建設,1812.T,TSE Prime,TOPIX Mid400,建設業,2025-03-31,2025-06-29,30011000000.0,1731269234721.2285,1.7334681052558767,3715.6240234375,,,1.3654905770643924,2.083834050050698,0.7183434729863059,10.000341777896827,,,1258127000000.0,,125817000000.0,
1860,戸田建設,1860.T,TSE Prime,TOPIX Mid400,建設業,2024-03-31,2024-06-29,5014000000.0,292701946426.4087,1.7130053493718815,988.7241821289062,898.372802734375,-9.138178374477302,0.873344477586575,0.7749136518583323,-0.09843082572824269,4.619873979960748,7.359193513039666,2.739319533078918,348516000000.0,342225000000.0,16101000000.0,25185000000.0
4183,三井化学,4183.T,TSE Prime,TOPIX Mid400,化学,2025-03-31,2025-06-29,10031000000.0,591001913865.2809,1.6972872277849458,1634.8465576171875,,,0.7223188093190107,0.9623281905142022,0.24000938119519144,3.8008497154254943,,,848284000000.0,,32242000000.0,
3291,飯田グループホールディングス,3291.T,TSE Prime,TOPIX Mid400,不動産業,2025-03-31,2025-06-29,9181000000.0,548944798199.6738,1.6724814644587436,1986.5535888671875,,,0.5577851969867431,0.5903962919834882,0.03261109499674508,5.165320411456889,,,981488000000.0,,50697000000.0,
1951,エクシオグループ,1951.T,TSE Prime,TOPIX Mid400,建設業,2025-03-31,2025-06-29,6002000000.0,368802484399.39746,1.627429383989748,1808.6650390625,,,1.1553937403063728,1.8090927512900168,0.653699010983644,8.362318344164438,,,321143000000.0,,26855000000.0,
4021,日産化学,4021.T,TSE Prime,TOPIX Mid400,化学,2024-03-31,2024-06-29,10006000000.0,633184336289.3145,1.5802665079554432,4721.24853515625,4345.25048828125,-7.963953688842529,2.957007241781859,2.5095486995083887,-0.44745854227347026,16.7164061023475,18.450426507780016,1.734020405432517,227519000000.0,233290000000.0,38033000000.0,43043000000.0
1721,コムシスホールディングス,1721.T,TSE Prime,TOPIX Mid400,建設業,2025-03-31,2025-06-29,6003000000.0,380086341808.05176,1.5793779832876993,3285.0439453125,,,1.0212046873378553,1.646361718630577,0.6251570312927217,8.01814987509964,,,375099000000.0,,30076000000.0,
4403,日油,4403.T,TSE Prime,TOPIX Mid400,化学,2024-03-31,2024-06-29,7525000000.0,481506239039.21875,1.5628042567039486,2126.46875,2738.967529296875,28.80356362146752,1.924032727901711,2.3102026161066562,0.38616988820494513,12.826318291937419,13.103577032029209,0.2772587400917903,265002000000.0,278527000000.0,33990000000.0,36497000000.0
2371,カカクコム,2371.T,TSE Prime,TOPIX Mid400,サービス業,2024-03-31,2024-06-29,6007000000.0,393362665173.12634,1.5270895109875784,1988.3243408203125,2652.22021484375,33.38971718012252,7.748423411826076,8.38142524510001,0.6330018332739336,35.217983651226156,32.40847098412904,-2.809512667097117,51380000000.0,61811000000.0,18095000000.0,20032000000.0
4980,デクセリアルズ,4980.T,TSE Prime,TOPIX Mid400,化学,2024-03-31,2024-06-29,6000000000.0,395623455287.51074,1.5165935992444206,2361.7880859375,2204.87353515625,-6.6438878117620614,4.803895400756448,3.8698682986523303,-0.934027102104118,26.520758440826107,28.918313089714854,2.3975546488887467,85122000000.0,95915000000.0,22575000000.0,27737000000.0
4186,東京応化工業,4186.T,TSE Prime,TOPIX Mid400,化学,2024-12-31,2025-03-31,5520000000.0,365849640156.97363,1.5088165721938542,3051.276611328125,7372.0,141.6037920859361,1.9153076571784677,4.2030835104582485,2.287775853279781,11.304534173253462,14.643304130162704,3.3387699569092426,200654000000.0,227715000000.0,22683000000.0,33345000000.0
4704,トレンドマイクロ,4704.T,TSE Prime,TOPIX Mid400,情報・通信業,2025-12-31,2026-03-31,10000000000.0,679980840640.0,1.4706296710636686,5240.0,,,5.340175459652293,6.189521462882865,0.8493460032305729,26.42868625934914,,,130627000000.0,,34523000000.0,
1721,コムシスホールディングス,1721.T,TSE Prime,TOPIX Mid400,建設業,2024-03-31,2024-06-29,5016000000.0,344090121187.9873,1.457757631251378,2973.9326171875,3285.0439453125,10.461276974702383,0.9655952561619084,1.0212046873378553,0.055609431175946855,7.563351645021406,8.01814987509964,0.45479823007823406,362974000000.0,375099000000.0,27453000000.0,30076000000.0
2531,宝ホールディングス,2531.T,TSE Prime,TOPIX Mid400,食料品,2024-03-31,2024-06-29,2999000000.0,205873602673.44995,1.4567190553112905,1067.400634765625,1198.0,12.235271460471964,0.9073000665327993,0.9483042951795683,0.041004228646769,7.0741659122813925,6.606939692611336,-0.4672262196700565,228663000000.0,245227000000.0,16176000000.0,16202000000.0
4751,サイバーエージェント,4751.T,TSE Prime,TOPIX Mid400,サービス業,2025-09-30,2025-12-29,9746000000.0,684076635987.0,1.4246941771280155,1349.0,,,3.705303372727916,3.3336307912728427,-0.3716725814550732,17.233553920501546,,,183752000000.0,,31667000000.0,
3099,三越伊勢丹ホールディングス,3099.T,TSE Prime,TOPIX Mid400,小売業,2024-03-31,2024-06-29,15012000000.0,1066816166453.1995,1.4071777755215116,3045.840087890625,2175.872802734375,-28.562474064708354,1.8427203548087052,1.3293867390751901,-0.5133336157335151,9.350353960862426,8.77466389319014,-0.5756900676722854,594416000000.0,601892000000.0,55580000000.0,52814000000.0
4732,ユー・エス・エス,4732.T,TSE Prime,TOPIX Mid400,サービス業,2025-03-31,2025-06-29,10000000000.0,726814998705.7319,1.3758659380732916,1565.407958984375,,,3.5929275421516205,4.181801825081457,0.5888742829298361,18.430679275035136,,,204203000000.0,,37636000000.0,
3132,マクニカホールディングス,3132.T,TSE Prime,TOPIX Mid400,卸売業,2024-03-31,2024-06-29,5003000000.0,384349089588.66284,1.3016812412263805,2152.455810546875,1908.76513671875,-11.3215180833938,1.5735646425435974,1.3557932484803106,-0.21777139406328683,19.675170785017578,10.014975516219513,-9.660195268798065,244313000000.0,252412000000.0,48069000000.0,25279000000.0
1414,ショーボンドホールディングス,1414.T,TSE Prime,TOPIX Mid400,建設業,2024-06-30,2024-09-28,3503000000.0,271048579711.12305,1.2923882514837053,1345.9488525390625,1200.6295166015625,-10.796794816040933,2.737677298568828,2.3541152065721302,-0.3835620919966978,13.891206083768212,14.33002540413507,0.4388193203668571,103094000000.0,105101000000.0,14321000000.0,15061000000.0
4578,大塚ホールディングス,4578.T,TSE Prime,TOPIX Large70,医薬品,2024-12-31,2025-03-31,50016000000.0,4011671859796.9805,1.24676199220669,7618.13671875,11010.0,44.52352860643521,1.558781241801462,1.9847729533164284,0.4259917115149665,12.552037986815822,11.9715412580552,-0.5804967287606217,2733580000000.0,3033444000000.0,343120000000.0,363150000000.0
2801,キッコーマン,2801.T,TSE Prime,TOPIX Mid400,食料品,2025-03-31,2025-06-29,15205000000.0,1230133302598.3027,1.2360449040672106,1327.6639404296875,,,2.411057773028081,2.5095927840918852,0.09853501106380413,12.131812899305658,,,508539000000.0,,61695000000.0,
4681,リゾートトラスト,4681.T,TSE Prime,TOPIX Mid400,サービス業,2024-03-31,2024-06-29,3000000000.0,242777159196.91296,1.2357010889837228,1143.2894287109375,1745.35888671875,52.66115848605788,1.890081894272333,2.5464755981111002,0.6563937038387673,12.28414624719796,13.954696951849055,1.6705507046510952,129370000000.0,144317000000.0,15892000000.0,20139000000.0
1812,鹿島建設,1812.T,TSE Prime,TOPIX Mid400,建設業,2024-03-31,2024-06-29,15059000000.0,1239567575291.2588,1.214859141217986,2660.34130859375,3715.6240234375,39.667192755863724,1.0545808668941206,1.3654905770643924,0.3109097101702718,9.505775374378791,10.000341777896827,0.4945664035180357,1210138000000.0,1258127000000.0,115033000000.0,125817000000.0
4578,大塚ホールディングス,4578.T,TSE Prime,TOPIX Large70,医薬品,2025-12-31,2026-03-31,70096000000.0,5797809727890.0,1.2090082857118885,11010.0,,,1.9847729533164284,1.9891255255824734,0.004352572266044907,11.9715412580552,,,3033444000000.0,,363150000000.0,
3231,野村不動産ホールディングス,3231.T,TSE Prime,TOPIX Mid400,不動産業,2024-03-31,2024-06-29,7860000000.0,652836347994.2137,1.2039770800368588,764.2647705078125,828.2952880859375,8.378054314289551,0.9492315222259458,0.9460612015266864,-0.003170320699259377,9.860491491196093,9.975645747603567,0.11515425640747345,691284000000.0,750177000000.0,68164000000.0,74835000000.0
1944,きんでん,1944.T,TSE Prime,TOPIX Mid400,建設業,2024-03-31,2024-06-29,7302000000.0,610230123568.1777,1.196597761726882,3082.2041015625,4192.55908203125,36.024706472419,1.082534089501406,1.3726334648517886,0.29009937535038266,5.852658753346881,7.887580691202468,2.0349219378555876,573295000000.0,599043000000.0,33553000000.0,47250000000.0
3382,セブン＆アイ・ホールディングス,3382.T,TSE Prime,TOPIX Core30,小売業,2025-02-28,2025-05-29,59643000000.0,5001399610416.33,1.1925261855857814,2163.475830078125,1856.0,-14.2121222619354,1.3788676415932528,1.185068138378455,-0.19379950321479789,4.288048601914493,8.086292083189704,3.798243481275211,4036055000000.0,3620448000000.0,173068000000.0,292760000000.0
2579,コカ・コーラ　ボトラーズジャパンホールディングス,2579.T,TSE Prime,TOPIX Mid400,食料品,2024-12-31,2025-03-31,4569000000.0,390263200857.6123,1.170748353921025,2389.767333984375,3600.0,50.642280058194885,0.9330516486828843,1.5943592173828351,0.6613075686999509,1.5677719791592932,,,466203000000.0,,7309000000.0,
4118,カネカ,4118.T,TSE Prime,TOPIX Mid400,化学,2024-03-31,2024-06-29,2814000000.0,243322649986.81348,1.1564891308525944,4040.2060546875,3906.517333984375,-3.30895798119053,0.5669746164758691,0.5204195902364617,-0.04655502623940744,5.113298540001321,5.36282615789496,0.24952761789363898,454110000000.0,471934000000.0,23220000000.0,25309000000.0
5334,日本特殊陶業,5334.T,TSE Prime,TOPIX Mid400,ガラス・土石製品,2024-03-31,2024-06-29,10003000000.0,871002815668.1543,1.1484463448406428,4451.142578125,4724.6455078125,6.144555580664202,1.3881478490949222,1.3802827517738732,-0.007865097321049008,12.96045966773199,13.730908293098004,0.7704486253660132,637678000000.0,674573000000.0,82646000000.0,92625000000.0
5233,太平洋セメント,5233.T,TSE Prime,TOPIX Mid400,ガラス・土石製品,2024-03-31,2024-06-29,5025000000.0,441819778012.1865,1.1373415700420269,3958.85791015625,3538.884033203125,-10.608460482395776,0.8007148884071996,0.6136547446598558,-0.1870601437473438,7.683252487518022,8.949785637143137,1.2665331496251149,563212000000.0,641669000000.0,43273000000.0,57428000000.0
4661,オリエンタルランド,4661.T,TSE Prime,TOPIX Large70,サービス業,2025-03-31,2025-06-29,61830000000.0,5438976215221.393,1.1367948222859294,3317.428955078125,,,5.494306189983467,3.6887401561089863,-1.8055660338744808,12.702998853087813,,,977407000000.0,,124160000000.0,
2331,ＡＬＳＯＫ,2331.T,TSE Prime,TOPIX Mid400,サービス業,2024-03-31,2024-06-29,5000000000.0,443707093486.85065,1.1268695212212505,913.0314331054688,995.5328979492188,9.035993926642805,1.3182667773853025,1.4242236772542343,0.10595689986893175,7.739074333474766,8.008994421331316,0.2699200878565504,344098000000.0,338432000000.0,26630000000.0,27105000000.0
2502,アサヒグループホールディングス,2502.T,TSE Prime,TOPIX Large70,食料品,2024-12-31,2025-03-31,30023000000.0,2716191784645.574,1.1053343202684633,1856.75927734375,1585.0,-14.636214864240483,1.0712780661613037,0.886027578368633,-0.18525048779267073,7.197239509427641,,,2668801000000.0,,192080000000.0,
4527,ロート製薬,4527.T,TSE Prime,TOPIX Mid400,医薬品,2025-03-31,2025-06-29,5000000000.0,458295938882.9331,1.090998103144265,2028.1785888671875,,,1.7521382588957741,1.9855001410827584,0.23336188218698428,11.921120522274725,,,260093000000.0,,31006000000.0,
5334,日本特殊陶業,5334.T,TSE Prime,TOPIX Mid400,ガラス・土石製品,2025-03-31,2025-06-29,10004000000.0,924522067786.0342,1.0820726025455203,4724.6455078125,,,1.3802827517738732,2.777700049539584,1.3974172977657107,13.730908293098004,,,674573000000.0,,92625000000.0,
4665,ダスキン,4665.T,TSE Prime,TOPIX Mid400,サービス業,2024-03-31,2024-06-29,1699000000.0,167043887299.54834,1.0170979779423475,3548.18115234375,3913.27587890625,10.289630401799998,1.0973050136668614,1.1988925181595718,0.10158750449271037,2.976584290069404,5.824664889993982,2.848080599924578,154170000000.0,151219000000.0,4589000000.0,8808000000.0
1944,きんでん,1944.T,TSE Prime,TOPIX Mid400,建設業,2025-03-31,2025-06-29,8008000000.0,830063734389.8936,0.9647451958476385,4192.55908203125,,,1.3726334648517886,2.2886711206075105,0.9160376557557219,7.887580691202468,,,599043000000.0,,47250000000.0,
4063,信越化学工業,4063.T,TSE Prime,TOPIX Core30,化学,2024-03-31,2024-06-29,107742000000.0,11221591685983.402,0.9601311740345866,6043.49853515625,4719.3310546875,-21.91061142425701,2.8298913815862505,1.9698951633386355,-0.8599962182476151,12.201950801370286,11.453607208196512,-0.7483435931737734,4262761000000.0,4662470000000.0,520140000000.0,534021000000.0
2593,伊藤園,2593.T,TSE Prime,TOPIX Mid400,食料品,2024-04-30,2024-07-29,2813000000.0,293456128671.97656,0.9585759931919343,3480.162841796875,3204.91796875,-7.908965343264251,2.2613992832156744,2.1560771427623644,-0.10532214045331001,8.618505831947397,8.118834595090616,-0.4996712368567806,181586000000.0,174360000000.0,15650000000.0,14156000000.0
2222,寿スピリッツ,2222.T,TSE Prime,TOPIX Mid400,食料品,2025-03-31,2025-06-29,3011000000.0,317745971570.0,0.9476123285285055,2057.5,,,8.126171915620867,7.901563738666534,-0.22460817695433377,30.24375639330356,,,40081000000.0,,12122000000.0,
3861,王子ホールディングス,3861.T,TSE Prime,TOPIX Mid400,パルプ・紙,2024-03-31,2024-06-29,4802000000.0,510368261064.0161,0.9408892296689428,593.41064453125,710.1708374023438,19.676120397760233,0.5513774359239786,0.5926963288824496,0.04131889295847102,4.764168412959603,4.19042277246234,-0.573745640497263,1066545000000.0,1101822000000.0,50812000000.0,46171000000.0
4612,日本ペイントホールディングス,4612.T,TSE Prime,TOPIX Mid400,化学,2025-12-31,2026-03-31,20911000000.0,2264255501919.3037,0.9235265181987952,976.2000122070312,,,1.2822750120903428,1.3428011099670207,0.06052609787667795,6.9788714084637435,,,1803859000000.0,,125889000000.0,
4307,野村総合研究所,4307.T,TSE Prime,TOPIX Large70,情報・通信業,2025-03-31,2025-06-29,30306000000.0,3301805012485.957,0.9178615904148245,5748.22265625,,,7.576727846619884,6.074402601641445,-1.5023252449784392,21.60215648327343,,,434040000000.0,,93762000000.0,
4684,オービック,4684.T,TSE Prime,TOPIX Mid400,情報・通信業,2024-03-31,2024-06-29,15758000000.0,1749280343920.5542,0.900827592030364,4043.169189453125,5571.28173828125,37.79491970838886,4.47700412046944,5.5673471402195975,1.0903430197501578,14.549399282650679,14.894779301601938,0.3453800189512588,398690000000.0,433850000000.0,58007000000.0,64621000000.0
3132,マクニカホールディングス,3132.T,TSE Prime,TOPIX Mid400,卸売業,2025-03-31,2025-06-29,3001000000.0,340834937907.52295,0.880484852410948,1908.76513671875,,,1.3557932484803106,2.1358692596351685,0.7800760111548579,10.014975516219513,,,252412000000.0,,25279000000.0,
3092,ＺＯＺＯ,3092.T,TSE Prime,TOPIX Mid400,小売業,2024-03-31,2024-06-29,9999000000.0,1153553317564.8687,0.8667999864200224,1304.4449462890625,1535.8389892578125,17.738889144155067,13.611477480010606,13.699658520577309,0.0881810405667025,52.324085765195946,45.93488522863105,-6.389200536564893,84743000000.0,98718000000.0,44341000000.0,45346000000.0
4204,積水化学工業,4204.T,TSE Prime,TOPIX Mid400,化学,2025-03-31,2025-06-29,8922000000.0,1039601952008.0112,0.8582130865344169,2575.146240234375,,,1.2938290445890879,1.149509065137995,-0.14431997945109298,10.147433507525266,,,807347000000.0,,81925000000.0,
3291,飯田グループホールディングス,3291.T,TSE Prime,TOPIX Mid400,不動産業,2024-03-31,2024-06-29,4602000000.0,544506918611.00977,0.845168324351012,1970.4935302734375,1986.5535888671875,0.8150272176494555,0.5744744179035222,0.5577851969867431,-0.016689220916779046,3.82828883597546,5.165320411456889,1.3370315754814293,971818000000.0,981488000000.0,37204000000.0,50697000000.0
2810,ハウス食品グループ本社,2810.T,TSE Prime,TOPIX Mid400,食料品,2024-03-31,2024-06-29,2109000000.0,253347092720.1587,0.8324547865759613,2789.04541015625,2779.78466796875,-0.3320398496839516,0.9208056941960447,0.8919154455779521,-0.02889024861809264,6.016241799533895,4.266399838810476,-1.749841960723419,292209000000.0,292823000000.0,17580000000.0,12493000000.0
5020,ＥＮＥＯＳホールディングス,5020.T,TSE Prime,TOPIX Large70,石油・石炭製品,2024-03-31,2024-06-29,17937000000.0,2156889732696.9087,0.8316141399390002,801.8497314453125,702.5634155273438,-12.382159901582535,0.7287343135339003,0.6049092936084203,-0.12382501992548,8.927858185995161,7.291060612901769,-1.636797573093392,3227213000000.0,3100660000000.0,288121000000.0,226071000000.0
4205,日本ゼオン,4205.T,TSE Prime,TOPIX Mid400,化学,2024-03-31,2024-06-29,1998000000.0,241391232970.7173,0.8277019738502158,1261.54638671875,1433.35888671875,13.619197978671238,0.7259536455260411,0.7846168619052459,0.0586632163792048,8.580343644128586,7.331693433966066,-1.2486502101625199,362468000000.0,357339000000.0,31101000000.0,26199000000.0
1802,大林組,1802.T,TSE Prime,TOPIX Mid400,建設業,2025-03-31,2025-06-29,12217000000.0,1477497246838.0884,0.8268712531373537,2149.332275390625,,,1.3122752931145838,1.9983130384444037,0.6860377453298199,12.60977825052407,,,1158244000000.0,,146052000000.0,
2433,博報堂ＤＹホールディングス,2433.T,TSE Prime,TOPIX Mid400,サービス業,2024-03-31,2024-06-29,3286000000.0,398468764409.2969,0.8246568598347411,1109.841796875,1179.4932861328125,6.275803403145508,1.0752040816748667,1.0970156511594935,0.021811569484626814,6.470817322671098,2.758330963853261,-3.712486358817837,385160000000.0,390381000000.0,24923000000.0,10768000000.0
1893,五洋建設,1893.T,TSE Prime,TOPIX Mid400,建設業,2025-03-31,2025-06-29,2002000000.0,243254254679.22162,0.8230071875371838,890.7682495117188,,,1.4516955526523785,2.6873054606196893,1.2356099079673108,7.241701974322762,,,172059000000.0,,12460000000.0,
4544,Ｈ．Ｕ．グループホールディングス,4544.T,TSE Prime,TOPIX Mid400,サービス業,2024-03-31,2024-06-29,987000000.0,123980250361.81982,0.7960945369279157,2234.454833984375,3130.737548828125,40.11191907806615,0.8793082457347782,1.3026510351749339,0.4233427894401557,-5.300164906494508,2.0136822451718306,7.313847151666339,142505000000.0,137112000000.0,-7553000000.0,2761000000.0
3626,ＴＩＳ,3626.T,TSE Prime,TOPIX Mid400,情報・通信業,2025-03-31,2025-06-29,7865000000.0,1016243556662.2559,0.7739286461831805,4801.00927734375,,,3.2303726817646994,2.3389982941230842,-0.8913743876416151,14.565979705721311,,,343348000000.0,,50012000000.0,
4543,テルモ,4543.T,TSE Prime,TOPIX Large70,精密機器,2025-03-31,2025-06-29,30051000000.0,3885012923830.79,0.7735109403540522,2633.7587890625,,,2.9001497814031367,2.4965293619846736,-0.40362041941846316,8.547680548908138,,,1368535000000.0,,116978000000.0,
4203,住友ベークライト,4203.T,TSE Prime,TOPIX Mid400,化学,2024-03-31,2024-06-29,3034000000.0,395834254598.2456,0.766482426610445,4511.67529296875,4127.77978515625,-8.508934772207223,1.4041261843991228,1.2376300228147747,-0.1664961615843481,7.248946576747985,6.6332498486266305,-0.6156967281213541,301161000000.0,290672000000.0,21831000000.0,19281000000.0
4502,武田薬品工業,4502.T,TSE Prime,TOPIX Core30,医薬品,2025-03-31,2025-06-29,51860000000.0,6833257132571.289,0.7589352924069693,4325.29296875,,,0.9683721149172891,1.0579634085860643,0.08959129366877516,1.5562608902790507,,,6935084000000.0,,107928000000.0,
5101,横浜ゴム,5101.T,TSE Prime,TOPIX Mid400,ゴム製品,2024-12-31,2025-03-31,3921000000.0,530264115871.2634,0.7394428328527389,3361.470458984375,5821.0,73.16826284883491,0.6205842045651869,0.9478843717976702,0.32730016723248323,8.380473192083413,10.22436802214869,1.8438948300652775,893971000000.0,1030851000000.0,74919000000.0,105398000000.0
3231,野村不動産ホールディングス,3231.T,TSE Prime,TOPIX Mid400,不動産業,2025-03-31,2025-06-29,5143000000.0,707531331812.5934,0.7268936043898402,828.2952880859375,,,0.9460612015266864,1.0376432596709633,0.09158205814427689,9.975645747603567,,,750177000000.0,,74835000000.0,
1911,住友林業,1911.T,TSE Prime,TOPIX Mid400,建設業,2025-12-31,2026-03-31,6049000000.0,860891462028.0,0.7026437439338038,1404.0,,,0.870846136377218,0.7941142390460785,-0.0767318973311395,10.62384962909253,,,1004024000000.0,,106666000000.0,
5101,横浜ゴム,5101.T,TSE Prime,TOPIX Mid400,ゴム製品,2025-12-31,2026-03-31,6007000000.0,918249157965.0,0.6541797449956347,5821.0,,,0.9478843717976702,1.1027034460809564,0.15481907428328623,10.22436802214869,,,1030851000000.0,,105398000000.0,
